site_id, easting, northing, longitude, latitude
600,1751663.9191,5888413.8572,174.70757732957995,-37.13836158191174
601,1765368.1262,5899922.2403,174.85926627004,-37.03235369015338
602,1768852.616,5902263.9527,174.8978986625931,-37.01063595043138
603,1765890.7027,5899918.0613,174.8651397917894,-37.03229914737002
604,1756717.72,5888765.1616,174.7643801301335,-37.13436313367201
605,1766523.8455,5900320.7212,174.87216580387633,-37.02855927009634
606,1767306.1228,5900667.7226,174.88087924286756,-37.025293892213725
607,1768257.6959,5901112.6686,174.89147225204104,-37.021115149522366
608,1765890.1882,5899131.9114,174.8653073069207,-37.039382123346904
609,1769062.8884,5901534.42,174.90042464938188,-37.017170817385455
610,1770987.1005,5902158.6308,174.9219019023064,-37.01119881509378
611,1766988.6022,5899335.8579,174.87760684743512,-37.037349883231265
612,1767865.989,5899890.4795,174.88734354805447,-37.03219653725753
613,1765668.5209,5898310.2658,174.86299697371692,-37.04682396296601
614,1769549.3768,5900562.6356,174.90610926882215,-37.02583832451839
615,1768968.3359,5899953.9584,174.8997169754326,-37.03142688131546
616,1770647.4028,5900985.1653,174.9183514726801,-37.021832723223206
617,1767259.9786,5897854.6785,174.8809860219399,-37.0506462414496
618,1768521.4678,5899158.9069,174.89487335672786,-37.038670162439125
619,1770212.9977,5900503.908,174.91357932918513,-37.02624736907845
620,1764385.1203,5891083.5291,174.85015358962187,-37.11215968830184
621,1768331.4662,5898213.3337,174.89294960055724,-37.04722333413705
622,1771877.7527,5900472.7095,174.93229242425704,-37.02622521388407
623,1770354.6059,5899685.1832,174.91535579482616,-37.033597855827395
624,1769702.9963,5898469.0965,174.90830750275313,-37.044672031855086
625,1770332.9177,5898537.9435,174.91537177280313,-37.04393764204487
626,1770852.2733,5898888.5216,174.92112925889342,-37.04068477478337
627,1772429.6507,5898757.8014,174.93888665815012,-37.04157399326503
628,1771253.3151,5897770.7787,174.92589089023122,-37.050681715544705
629,1776892.2576,5898360.4397,174.9891327288764,-37.04432331675412
630,1755770.04,5881294.1375,174.75527200590312,-37.20183488669812
631,1770152.4899,5895397.7068,174.9140547005173,-37.07226170742251
632,1772969.8359,5897920.0861,174.94515022444506,-37.04902169880372
633,1791525.9704,5904723.4252,175.1519678925824,-36.98413309407053
634,1771976.269,5897106.5966,174.93416883274816,-37.056533225085
635,1782012.2082,5901528.0047,175.04590718332412,-37.01480889988818
636,1773199.3349,5896983.8641,174.9479453742597,-37.05741390498832
637,1771820.9172,5895764.9919,174.93272925289114,-37.068648470094814
638,1772725.3049,5896104.5542,174.94281889932293,-37.06542314083943
639,1774782.7552,5897499.3425,174.96562451879768,-37.05247623598368
640,1771230.4043,5894010.8791,174.92649020564542,-37.084559660043595
641,1774479.8002,5896744.3536,174.9623944919714,-37.059334356469
642,1773792.0266,5895985.3798,174.9548386357906,-37.06629969932242
643,1772271.9617,5894413.3261,174.93811020037322,-37.08074306089671
644,1762912.1001,5883924.4407,174.8351406882883,-37.176917557285726
645,1775976.7502,5896810.0738,174.97920636836915,-37.05846262310857
646,1773158.0382,5894830.0041,174.9479775098892,-37.07682588093563
647,1774616.8927,5895196.634,174.9642952171152,-37.073252278006315
648,1775786.2035,5895823.4413,174.97729522374206,-37.06738687854085
649,1772088.7738,5891605.8673,174.9366941650441,-37.106069465617914
650,1752922.3243,5876693.0976,174.7241399674823,-37.24376131805338
651,1754253.1782,5876690.7142,174.73913904190084,-37.24356339910123
652,1775457.8062,5890854.2621,174.97476494229687,-37.112215363649405
653,1753264.5828,5875397.4407,174.72826388112375,-37.25537886657449
654,1753853.8766,5875099.0702,174.7349678547485,-37.257969984801086
655,1754625.4315,5875117.4117,174.74366098837433,-37.25767693347844
656,1763924.6721,5879822.6438,174.84744206756295,-37.21369525876856
657,1771735.8422,5885687.7237,174.93408132888285,-37.15945130352555
658,1785031.5646,5893941.2475,175.08169249021688,-37.08256359883894
659,1768286.042,5883226.0997,174.89580356888868,-37.18225621309439
660,1770831.8539,5883030.0993,174.92451323969556,-37.18355971546082
661,1767555.3634,5881163.415,174.8880390927839,-37.20097081677342
662,1769596.8936,5882565.5007,174.91071330465624,-37.18797046794289
663,1768239.6802,5880474.6516,174.895901497236,-37.207052877496494
664,1769786.453,5881561.9469,174.91307600644055,-37.19697712865033
665,1767435.5469,5879221.6615,174.88712539611166,-37.2184859867573
666,1769781.9005,5880236.3551,174.9133262765419,-37.208920322171664
667,1768824.6699,5879884.1723,174.9026240728422,-37.21226690476869
668,1770265.3905,5879232.4653,174.91900122385005,-37.21787628246748
669,1777753.1079,5883794.4826,175.00226050630434,-37.175381772785855
670,1784943.6844,5886823.8161,175.082460264862,-37.14669683578462
671,1821684.0987,5935581.1501,175.4815499503005,-36.699599593713224
672,1847167.4501,5936430.0242,175.76625272112867,-36.68567098614988
673,1822786.7523,5929315.9369,175.49570901341409,-36.75576798211335
674,1832026.3265,5919482.3711,175.6021140280483,-36.84210816791424
675,1836172.9121,5924188.3032,175.64711128883428,-36.79870436221468
676,1839916.3192,5922626.966,175.68951912896128,-36.811822899616885
677,1840208.9775,5920197.6772,175.69356372252867,-36.83362373046231
678,1826343.3087,5901575.3355,175.54379324511984,-37.00475036551397
679,1844014.387,5919832.1492,175.73630884766905,-36.83594099462443
680,1841766.7334,5907649.1108,175.71501522135662,-36.94621996522804
681,1833276.0248,5889985.2991,175.62522984598357,-37.107422232951066
682,1825582.1017,5888008.5091,175.53931798727837,-37.12710897754467
683,1825730.4387,5886537.2033,175.54142965838835,-37.14032281302858
684,1827270.1692,5885513.7146,175.55906000364413,-37.14916668151419
685,1845994.8595,5890333.1481,175.76810209122402,-37.10103599385512
686,1827305.7522,5883432.2578,175.56009269732283,-37.16790190283727
687,1853583.1592,5901293.2676,175.849701190978,-37.00033692109719
688,1853186.8537,5896821.6717,175.8467554517563,-37.040702620916605
689,1836039.6314,5875488.431,175.66087711880016,-37.23726593071689
690,1851260.1949,5881933.5208,175.8301039507912,-37.17526213555194
691,1854301.5882,5877897.0183,175.8656964994796,-37.21077924033387
692,1802232.7026,5890106.7424,175.27611377606908,-37.11354794557605
693,1812504.8905,5873154.5823,175.39645918332886,-37.263948213633995
694,1825625.6689,5875672.0442,175.5435328275265,-37.23819154283373
695,1820891.8564,5871265.5762,175.49152142259274,-37.27900789790621
696,1819868.3041,5862821.6657,175.4824874006237,-37.35529167263486
697,1836060.3372,5861047.3099,175.66569914551113,-37.36729150749303
698,1836764.5949,5860132.1178,175.67393671146576,-37.37535246460794
699,1850692.6929,5858260.0558,175.83169927530378,-37.38854666794224
700,1850830.9095,5858323.6758,175.8332371851845,-37.38793652676221
701,1852698.7121,5859109.836,175.8540424480479,-37.38035182417721
702,1851179.1318,5857266.6409,175.83752506578898,-37.39735847542415
703,1757341.4414,5871329.2668,174.77507667898172,-37.2913519478589
704,1793201.1379,5885710.9406,175.17566645516519,-37.155051572213814
705,1773204.6435,5875933.2014,174.95287784569675,-37.247057527186925
706,1772763.1407,5874814.8102,174.94816204363698,-37.257214893976204
707,1766082.6353,5863077.8098,174.87549260655612,-37.364170345473866
708,1780838.42,5876975.2048,175.03864685635938,-37.23622031073586
709,1772166.552,5872974.7959,174.94186389716623,-37.273901764950836
710,1757437.5642,5852246.3447,174.78022086930082,-37.4632633061119
711,1779743.2532,5876329.0323,175.02646366095215,-37.24225315686816
712,1777595.4156,5863757.9874,175.00526746604586,-37.35591059678793
713,1796360.431,5871880.8299,175.2148604472856,-37.27896602321372
714,1790674.3043,5859632.0779,175.1539147665741,-37.390479627107695
715,1789350.1168,5857564.9325,175.1394954269153,-37.4093709501863
716,1771695.8388,5835767.154,174.9452182789039,-37.60917640537068
717,1764061.2415,5817847.0432,174.8628005464202,-37.77200551710332
718,1790122.2106,5858308.1766,175.14802261431333,-37.402518047926065
719,1787519.0107,5842848.6468,175.1225658228043,-37.5423006191057
720,1804271.7964,5855609.1085,175.30851806237303,-37.423815611694046
721,1789795.5225,5841873.8908,175.1485697256772,-37.55061457976536
722,1791330.9107,5842297.6264,175.1658291858162,-37.54648043964062
723,1764316.42,5813966.7224,174.86657590726537,-37.80691528736807
724,1805955.2819,5837023.0657,175.3327349151547,-37.590831934016585
725,1771162.2531,5804866.503,174.94645616257793,-37.88763176753839
726,1762919.1148,5810428.9494,174.85150693607574,-37.83903555747283
727,1793183.0757,5829792.9411,175.19008226978073,-37.65872277611848
728,1790253.7739,5829931.0163,175.15685904977784,-37.6580909149339
729,1789941.5268,5828377.2057,175.15372601048972,-37.67215079513304
730,1789008.8902,5827447.0449,175.14339886410733,-37.68072141738323
731,1800669.3159,5829539.9549,175.27496178837032,-37.65939536403343
732,1790661.8944,5822832.0859,175.16334027295775,-37.721945884668365
733,1785034.9395,5817469.1403,175.10089984287956,-37.77140520770249
734,1793531.137,5825234.6261,175.1952355316045,-37.69970512948121
735,1799370.059,5824356.5048,175.26166053178235,-37.706362432845
736,1790088.1345,5814133.6663,175.15911152502966,-37.80041057136227
737,1794368.2054,5815969.001,175.2072017982641,-37.78297979632806
738,1806064.1474,5819512.4025,175.33891373372336,-37.74850674107966
739,1814376.7391,5820286.1982,175.43296026057013,-37.73962903387172
740,1807100.8081,5812369.6915,175.35271026254648,-37.81259729612514
741,1813330.034,5813609.8122,175.4230531838345,-37.79999562314426
742,1810265.7046,5808424.9366,175.38978179261213,-37.84739762171233
743,1817819.3424,5844438.8262,175.46479933630997,-37.52131995041141
744,1832367.5497,5846330.8987,175.62867221254425,-37.500734347297985
745,1828825.141,5830781.517,175.59349009276582,-37.64163063253026
746,1822592.5543,5824577.1722,175.52480733136758,-37.69902987844657
747,1823744.6572,5830241.2832,175.5361260121516,-37.64774668449664
748,1822214.6913,5829153.1211,175.51913060805822,-37.65791670684557
749,1839464.2001,5842552.8277,175.7101033228189,-37.53293720691605
750,1838571.7205,5840570.1974,175.70065738621727,-37.55101924576555
751,1844399.5647,5835212.0397,175.76834609128392,-37.597731954153595
752,1838656.1046,5830291.0837,175.7049623280298,-37.64354499623402
753,1839448.4655,5818822.6085,175.71770276894125,-37.74659198599448
754,1840836.8937,5814222.6696,175.73497066717363,-37.787640805447985
755,1850646.7323,5815573.8253,175.84578176520955,-37.77283997328922
756,1839279.3405,5804440.8356,175.72053548810848,-37.87611563974901
757,1844789.3967,5811709.0736,175.78065636235556,-37.8092195386777
758,1843785.057,5810768.5338,175.76957649380918,-37.817955536855564
759,1852708.9513,5804549.7398,175.8730162379797,-37.87150934346499
760,1795691.7777,5821571.9125,175.22071191893215,-37.73223483102324
761,1797597.0092,5822737.2462,175.24200080067328,-37.72133017382463
762,1794810.2642,5819019.0721,175.21139966256283,-37.755415141771095
763,1797389.6455,5821842.5557,175.23989241648465,-37.729432841412276
764,1799639.3499,5823126.7217,175.26505047453912,-37.71737958351809
765,1796955.8434,5820743.9643,175.23527085037858,-37.73942064156467
766,1798598.4038,5821288.7505,175.25375041856597,-37.734159224101596
767,1799644.6011,5822100.2621,175.26539168136185,-37.72662300602896
768,1797756.1378,5820481.7456,175.2444184239488,-37.741609729790845
769,1801105.8436,5822111.8672,175.2819573411795,-37.726198764859866
770,1800019.6128,5820995.6308,175.26994775685378,-37.73648972887627
771,1797412.243,5818293.1114,175.2411128986215,-37.76139561956424
772,1798239.7231,5819193.6123,175.25025438893792,-37.75310645904886
773,1798935.8954,5819331.2075,175.2581134582908,-37.751716130262864
774,1799659.3519,5819897.8903,175.2661637728837,-37.74645487625864
775,1801246.7666,5821050.9525,175.28384882589415,-37.73572254924823
776,1796845.0983,5817118.1823,175.234997519597,-37.7720997194411
777,1801213.7189,5820161.421,175.28372028715242,-37.7437410433135
778,1796074.0417,5815672.5009,175.2266396682688,-37.78528581568487
779,1796504.4084,5816104.0269,175.23140665369561,-37.78130688765009
780,1797280.6979,5816272.7529,175.24016975024978,-37.77962005377014
781,1800608.713,5819035.8373,175.27716939872428,-37.754011032268224
782,1798424.8604,5817164.3694,175.2529089714087,-37.77134225807822
783,1801303.2165,5819381.5204,175.28495137778833,-37.75074522804524
784,1799270.2015,5817703.1616,175.26235217162633,-37.76630593349513
785,1800085.5966,5817868.4883,175.2715572719127,-37.764638931363294
786,1801407.2139,5818485.4522,175.28637943007112,-37.758792406649675
787,1797748.6147,5815258.8761,175.24575573911335,-37.78865021083464
788,1799056.0984,5816371.1924,175.26028849412248,-37.778348570463365
789,1797155.4718,5814191.6606,175.23931460499196,-37.79839006644962
790,1801177.6109,5817369.5616,175.28408407508465,-37.76889273693722
791,1799955.8751,5816435.951,175.2704802879836,-37.77756896087587
792,1802089.0379,5818050.1852,175.29423495791977,-37.762562051643584
793,1802880.0269,5818173.5718,175.30317361029506,-37.76127571917753
794,1795705.8364,5811987.5816,175.22345634878414,-37.818552614181904
795,1798301.2886,5814646.9832,175.2521951512285,-37.794041289981315
796,1798281.5301,5814011.6648,175.25214469544198,-37.79976740358353
797,1799207.2793,5814351.0774,175.26255884861456,-37.79650916125453
798,1800315.058,5815939.6687,175.27469285934427,-37.78195989776692
799,1802271.547,5817213.1301,175.2965386092632,-37.77006022583692
800,1804121.8967,5816907.6583,175.31761719661722,-37.77240006458876
801,1801485.4331,5816162.7976,175.2879114639244,-37.77969312996219
802,1800941.2222,5815100.4141,175.28203066761137,-37.7893808257184
803,1800166.2508,5814171.8204,175.27349230949358,-37.79791393772116
804,1802615.6485,5816089.4924,175.3007563034935,-37.78010347782649
805,1801926.499,5814976.2675,175.2932465258549,-37.790281680515896
806,1801120.5453,5813834.546,175.28441690138735,-37.800741823416516
807,1803428.6089,5815436.2549,175.31016401465268,-37.785805890270225
808,1802820.4858,5814835.3669,175.30343128088592,-37.79135261232457
809,1800674.1566,5812799.2057,175.27963706390355,-37.81016433417547
810,1802558.417,5813739.4526,175.30076341251817,-37.80128047669245
811,1800531.5955,5812235.1782,175.27817492297197,-37.815275313473
812,1800167.2426,5811681.6036,175.27419165346979,-37.820340806244005
813,1801803.3539,5812866.373,175.29243650445932,-37.80931054861621
814,1803675.2462,5814357.437,175.31326580518245,-37.7954666347573
815,1804413.656,5814268.2246,175.32167122448524,-37.79610513404054
816,1805083.2439,5814786.2481,175.32912390677373,-37.79128986686382
817,1801610.3435,5811778.6969,175.2905483487327,-37.81914876049901
818,1801313.0365,5811055.7453,175.28737407924748,-37.825725264706186
819,1802521.8804,5811900.0105,175.30086297215186,-37.817854426314845
820,1804673.2598,5813255.9945,175.32490336818293,-37.80516291641586
821,1803574.1037,5811247.1823,175.31299197396726,-37.823499613131965
822,1787006.7463,5800359.1387,175.12769947229782,-37.92511236671474
823,1793958.7352,5806816.0551,175.20500765759095,-37.86550267024398
824,1801793.1316,5808084.7992,175.2936538499515,-37.852375298602496
825,1797101.8,5799566.2368,175.24269568969996,-37.93012112812493
826,1806510.4855,5802870.9455,175.34872323906598,-37.898272343483086
827,1793590.5709,5792515.8214,175.2046696126456,-37.994373592088714
828,1814052.0383,5807024.2075,175.43319491229676,-37.859130220206396
829,1798188.214,5789146.9906,175.25792282547832,-38.02371992959267
830,1806359.6406,5797172.106,175.34864155952488,-37.94962706316678
831,1818430.2761,5808048.339,175.48261167756604,-37.84886961024767
832,1814919.0333,5804800.5842,175.44370371440962,-37.87894967761449
833,1825959.9528,5805376.4818,175.56894935467528,-37.87109236422591
834,1817246.548,5805294.018,175.46999740197126,-37.873954296528446
835,1816135.2193,5803874.0879,175.4577979266524,-37.88700478379399
836,1817527.2779,5804371.8641,175.47346427817413,-37.88219099892118
837,1815380.4675,5802300.1587,175.44969234208656,-37.901356546712016
838,1818807.2907,5804769.7629,175.4878858939111,-37.87830146904862
839,1815467.5758,5798016.5788,175.45196333733728,-37.93990850662414
840,1817937.3552,5803182.2974,175.478482431691,-37.8928045582661
841,1803859.0592,5791631.3757,175.32177536988823,-38.000088799128484
842,1802335.6465,5790739.7707,175.3046894642329,-38.008459402715516
843,1817202.3171,5802207.4068,175.4704239682605,-37.90175877976001
844,1803401.8167,5790896.7126,175.31677997595935,-38.006807485305565
845,1816921.7858,5800599.6968,175.46771975269382,-37.91630257141783
846,1817355.7663,5801228.6392,175.47246284901772,-37.91053558805412
847,1818303.727,5802049.7379,175.48298816193903,-37.90291499582677
848,1803248.0735,5789876.4103,175.31531927540001,-38.0160303028782
849,1804236.0232,5790498.0147,175.32638804354065,-38.01021040216673
850,1805831.5911,5790703.787,175.34448964379266,-38.00799648660305
851,1804017.4537,5789225.0301,175.32426247099738,-38.02172340771712
852,1805059.9562,5789652.3956,175.33600783704065,-38.01763951615937
853,1804712.6168,5787538.5759,175.3326578470705,-38.036753772541175
854,1813921.6406,5789024.0399,175.4370637269273,-38.02124940370253
855,1803682.1824,5783930.4441,175.32195196968664,-38.069478777518
856,1806301.4859,5787361.6549,175.35079964853028,-38.03798646298327
857,1828095.2498,5792108.7211,175.59740520622373,-37.99001976202214
858,1823471.4154,5780134.7287,175.54853710750376,-38.09898319064455
859,1761696.1474,5784445.459,174.84345787032387,-38.07332042386921
860,1771831.7959,5783723.5881,174.95912497737416,-38.077953799024506
861,1787573.0133,5778105.6399,175.139962474718,-38.125423567469525
862,1798062.3513,5778430.8721,175.25945820601993,-38.12025438689624
863,1794153.0826,5771537.2613,175.2167723041875,-38.18318666636121
864,1805904.1829,5762733.0417,175.35339486829258,-38.25985933738793
865,1823149.8413,5759463.2104,175.551362188878,-38.28518219028903
866,1846552.4621,5794175.7311,175.806651455847,-37.966584887004124
867,1848452.5262,5780777.3582,175.83290093199952,-38.08667696707837
868,1844333.6035,5784649.9228,175.7846649086817,-38.05293810416108
869,1854444.184,5759651.3878,175.90869544078157,-38.275165964094654
870,1849658.5535,5766841.9794,175.8515198979157,-38.21178412193618
871,1851601.18,5767065.0825,175.8736032564176,-38.20923506492328
872,1849785.0118,5765438.0506,175.8534565088244,-38.22438631460132
873,1850678.1738,5765807.6658,175.8635174072211,-38.22081091774489
874,1850798.7018,5764524.451,175.86534607107902,-38.23232788119473
875,1852312.4033,5764727.849,175.88254745460614,-38.23007376843608
876,1850567.5775,5763784.4997,175.86296990434286,-38.23905278600746
877,1757385.3968,5742529.2617,174.8036494394758,-38.45166376737738
878,1780994.9033,5760699.0748,175.0693960365824,-38.28354220385427
879,1776065.1846,5732079.9325,175.02023255697486,-38.5422857667439
880,1788799.6871,5754651.5631,175.16019000591993,-38.336398620673606
881,1790098.0123,5754869.4199,175.17497651265572,-38.33416211585079
882,1798638.4646,5740868.3558,175.27657347063482,-38.45839168900043
883,1820019.6122,5731941.9161,175.52421577484708,-38.53374368582347
884,1842446.9517,5733694.1504,175.7806421833946,-38.51214377047875
885,1869804.0258,5731794.3131,176.09473248982442,-38.521374082706686
886,1836945.8415,5693978.2618,175.73118612987102,-38.87113184647084
887,1859055.0902,5717362.0143,175.97695922179034,-38.65445470547669
888,1851376.9696,5701919.6442,175.89443766907198,-38.79565181537222
889,1885417.6981,5718291.1468,176.27908711607643,-38.63799781813663
890,1862592.3264,5712047.5567,176.01956639751677,-38.70124010609496
891,1865548.9596,5714121.8291,176.05272618389986,-38.68169119128877
892,1867451.5292,5714957.0467,176.07424697419992,-38.67360247644433
893,1867303.2885,5713720.2624,176.0730216288789,-38.6847768884434
894,1870873.7154,5714846.4742,176.11357316546787,-38.67355734334625
895,1868026.2125,5713722.4631,176.081320644426,-38.68453849410445
896,1868986.3055,5713445.5072,176.0924506702239,-38.686739521581515
897,1868398.9241,5712704.976,176.0859933764246,-38.693581668375494
898,1869520.3012,5711979.6656,176.0991511585634,-38.69976764207045
899,1869493.5006,5710799.0124,176.09930244092806,-38.71040003321101
900,1868409.9559,5709979.2215,176.0871756026825,-38.71810658520068
901,1867654.8949,5708218.2856,176.07918346842249,-38.73418168440373
902,1855082.225,5672697.7208,175.94792279612233,-39.05757213902289
903,1874156.5536,5707271.605,176.15425148513145,-38.74070687501332
904,1843027.3003,5680271.0584,175.80606860417436,-38.99284579841119
905,1900195.6678,5704305.6243,176.45464226087807,-38.75892468385445
906,1893339.4818,5678220.3981,176.3870039725395,-38.99588698514469
907,1862064.2802,5664554.6025,176.03164757594504,-39.12878204905488
908,1858129.1226,5853008.3851,175.917433843442,-37.43378220991672
909,1861527.5436,5853537.5573,175.9556096620144,-37.428064825126576
910,1855476.8746,5844999.4836,175.89026956327965,-37.50661597987074
911,1861785.405,5851697.0584,175.95917310038,-37.444559598058866
912,1855424.3894,5832752.3583,175.89394138273113,-37.61687990363067
913,1858432.801,5839851.4807,175.92548189494048,-37.552134847341556
914,1866169.9241,5836703.2656,176.0141000074283,-37.578270471321815
915,1870271.7883,5837862.1647,176.0600619120207,-37.56664492104937
916,1861686.6467,5823040.2057,175.96828792588454,-37.7025413543773
917,1867703.7069,5829456.0346,176.03409761901995,-37.64305704966044
918,1867032.5977,5827131.5525,176.02735122380872,-37.66417460197275
919,1870850.9536,5825474.8968,176.0711983483142,-37.67796667366078
920,1866744.1492,5817844.3235,176.02748676450227,-37.74785050515746
921,1873377.1447,5814553.7178,176.1039081386151,-37.77550904921404
922,1881762.2068,5813496.4908,176.19938780821943,-37.78247813086839
923,1876859.672,5803146.6147,176.1477561518983,-37.87712013231418
924,1888141.0926,5810620.0568,176.27285511369334,-37.80637358495773
925,1891057.1985,5812717.3557,176.3050855301009,-37.7865772495175
926,1893387.3408,5804988.1778,176.33463533740527,-37.855378676338944
927,1892844.9935,5812287.3443,176.3255290174041,-37.78987553280576
928,1905004.5487,5814750.3494,176.46235018954692,-37.763740286222294
929,1905118.2297,5815214.2783,176.46344364713627,-37.75952852622472
930,1908766.924,5813108.8594,176.50568494827283,-37.77724579318282
931,1907444.6553,5800285.532,176.49614473718648,-37.893054553409556
932,1875494.7443,5826665.7006,176.12333377327954,-37.66586707281307
933,1879767.2732,5824950.4397,176.17236240311308,-37.68001161561362
934,1880604.6369,5829848.6762,176.17996149414228,-37.635674240990355
935,1876293.1635,5826451.8413,176.1324541747278,-37.667551843313944
936,1874009.4286,5823968.3968,176.1075306410483,-37.69058763401706
937,1875965.6441,5825148.1629,176.129239200747,-37.679383373027335
938,1877749.3738,5826190.5652,176.14904049358427,-37.669463829966936
939,1877309.6704,5825377.0387,176.14437140143198,-37.676918345130375
940,1876036.1061,5823880.5196,176.13051702889976,-37.69077084124853
941,1874607.4812,5822170.8566,176.11498143979702,-37.706586663701714
942,1877011.9281,5824233.0001,176.14143461051356,-37.68730439970959
943,1882109.2592,5828315.4616,176.19758038121904,-37.64901160875054
944,1879299.9994,5825026.0198,176.16704233730334,-37.67947377594836
945,1881778.4078,5826634.9771,176.19448422570548,-37.664236484515605
946,1877185.157,5823388.2928,176.1437176244401,-37.694854249177354
947,1876012.0736,5822446.2501,176.13078815214115,-37.70368632515836
948,1873814.0519,5820114.8698,176.10676674624884,-37.72532800185531
949,1882969.8777,5827208.5265,176.20775004539433,-37.65870852277581
950,1877445.5962,5822451.5773,176.1470240303304,-37.70320568766088
951,1872477.0769,5817448.7147,176.09261641652333,-37.74972243426996
952,1876388.8561,5821074.027,176.13557693497734,-37.715922572016694
953,1875424.0772,5819516.4222,176.12523619814178,-37.73023131477318
954,1878296.5758,5821840.789,176.15689651799397,-37.70844464691803
955,1883721.2752,5825811.9195,176.21679852344687,-37.67104499262005
956,1881966.9624,5823431.6751,176.1978572089702,-37.693006156679914
957,1873876.5932,5816897.1617,176.10868739674274,-37.75426869946308
958,1876519.2414,5819517.1188,176.1376456856139,-37.72989507038542
959,1877316.7883,5820387.1538,176.1463512938356,-37.72182389598756
960,1875629.3899,5818291.9002,176.12802678408502,-37.74119005930089
961,1884508.5851,5825618.2743,176.22578750303407,-37.67254393070026
962,1875107.2853,5817409.9282,176.12244346658866,-37.74928472879991
963,1877656.8453,5819226.2453,176.15064714669907,-37.7321686883031
964,1885118.3889,5825089.5633,176.23289808073318,-37.67711258749118
965,1880198.7625,5820677.573,176.17889152486944,-37.718333463209284
966,1878720.1318,5819195.9274,176.1627073189251,-37.73211857262658
967,1876867.3294,5817494.085,176.14236025277725,-37.74799664789331
968,1885977.968,5824261.5074,176.24295508115242,-37.6842967370719
969,1879924.5831,5818324.2159,176.1766908067206,-37.73959614250907
970,1878558.4297,5817295.7016,176.161603011119,-37.749268938104635
971,1886609.4993,5821927.853,176.25102377421234,-37.70509982880351
972,1880691.068,5819245.0584,176.18502145562982,-37.73107451596416
973,1882870.8406,5820367.7469,176.20928356055276,-37.720300683689224
974,1887009.996,5823546.0553,176.254922517065,-37.69041268761518
975,1881765.3064,5818619.4972,176.19743585590584,-37.736374255127856
976,1887693.9977,5823252.0887,176.26278414416672,-37.692843739171394
977,1888870.1551,5822599.738,176.27636175047246,-37.69834431076326
978,1890527.4927,5822045.7573,176.2953517093333,-37.70280569642112
979,1890418.1293,5821092.6606,176.29449315815074,-37.71141670374861
980,1892544.9202,5821163.3931,176.31855397626254,-37.71010392786659
981,1894744.5921,5820095.6722,176.3438998651182,-37.71900659397768
982,1896024.97,5818496.0684,176.35905371636258,-37.732986791600595
983,1879911.2935,5788869.6482,176.18795342121064,-38.00466663535879
984,1867197.1781,5777259.4801,176.04767793029038,-38.11299370388324
985,1876706.0792,5773554.3832,176.15742550721208,-38.14347368886819
986,1885347.1658,5785831.1939,176.2509813590976,-38.03031385965692
987,1881965.2675,5782334.7859,176.213883875145,-38.06283535643808
988,1881083.3814,5780560.3726,176.20454377066864,-38.079077007881466
989,1886983.9357,5780360.2009,176.27179440643957,-38.07902551556153
990,1881783.0117,5778254.7066,176.21341757989632,-38.09960701332115
991,1881996.5923,5776129.9099,176.2166889223228,-38.118660390330646
992,1881045.1358,5775088.3426,176.20626180899666,-38.12832953180669
993,1903417.3811,5782205.6156,176.45805715430308,-38.05706155306657
994,1883810.3949,5777159.4962,176.23693894805209,-38.10882780841308
995,1883094.2081,5776514.9341,176.22903821832347,-38.11485247974439
996,1882352.9774,5775552.4096,176.22097674816038,-38.12374566570566
997,1880952.0217,5774365.3196,176.20548589817014,-38.134864674510574
998,1881079.7683,5773658.3044,176.2072200431756,-38.14118701200797
999,1883178.2658,5775023.3903,176.23058754128405,-38.12824757854087
1000,1883874.5507,5775743.6519,176.23823269210598,-38.12154784493666
1001,1882230.3801,5774347.5798,176.22005698261904,-38.134625570673094
1002,1881218.5448,5772703.4299,176.2091780276364,-38.14973622990439
1003,1882735.2449,5773605.548,176.22610299789662,-38.14114467692871
1004,1884191.2235,5774266.4096,176.24242828840732,-38.13474084440403
1005,1883259.6011,5773436.7101,176.232144393879,-38.142499526779396
1006,1882294.1173,5772147.3136,176.2216546045349,-38.154404521597705
1007,1885223.0885,5774125.2942,176.25424012431574,-38.1356852121292
1008,1883451.2547,5772607.5191,176.23465784922314,-38.149900650728384
1009,1884341.887,5773355.0614,176.24450819476962,-38.14289390245941
1010,1894087.841,5776488.6669,176.35425047304562,-38.11157735771361
1011,1884461.0456,5772848.6323,176.2460679827579,-38.14741329449265
1012,1882791.2002,5771139.3345,176.22771944457236,-38.16331896566944
1013,1883528.4287,5771606.929,176.23593547938995,-38.158879971263595
1014,1884568.2686,5772156.0813,176.24756631799545,-38.15361117237835
1015,1888487.8915,5774666.2105,176.29121455605363,-38.12978080070774
1016,1891514.2981,5776217.703,176.32505409423723,-38.114849311999464
1017,1886602.7037,5772838.9594,176.27047435871287,-38.14682268783852
1018,1885448.0073,5772282.4447,176.2575405419362,-38.15219623422297
1019,1884760.1282,5770867.9878,176.25026763891051,-38.16514105913534
1020,1889063.588,5773749.8373,176.2981438159826,-38.13784197048822
1021,1888212.3497,5772494.9045,176.28895362185034,-38.14940578103439
1022,1879690.4818,5753102.9558,176.19949303276044,-38.326585725311475
1023,1902491.2358,5759945.1614,176.45697246601182,-38.25763230795353
1024,1892432.012,5740149.783,176.35040096707516,-38.4390594000662
1025,1922455.7223,5793435.396,176.66959505555835,-37.949477757175515
