WKT,SA22020_V1_00,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,SHAPE_X,SHAPE_Y
POINT (173.9889515889232 -41.53007839927828),308500,Riverlands,Riverlands,6.2770288829,6.2770288829,-41.53007839913597,173.98895158848575,1682502.9394636862,5401924.387216226,1682502.9395,5401924.3872
POINT (173.95859727695537 -41.53819405352446),308600,Witherlea East,Witherlea East,1.37388607571,1.37388607571,-41.53819405366235,173.9585972769879,1679960.615802541,5401051.91098467,1679960.6158,5401051.911
POINT (174.0883809741203 -41.53943373754654),308700,Inlet Wairau River,Inlet Wairau River,0.0,14.4257954718,-41.53943373782212,174.0883809742143,1690784.8340074555,5400786.026069314,1690784.834,5400786.0261
POINT (173.64409341984 -42.19710109503872),308800,Kaikōura Ranges,Kaikoura Ranges,2037.5389784,2037.5389784,-42.197101095190106,173.6440934200422,1653177.467416567,5328138.719783076,1653177.4674,5328138.7198
POINT (173.6765611745211 -42.41273792307141),308900,Kaikōura,Kaikoura,9.28272906969,9.28272906969,-42.41273792268979,173.67656117406435,1655667.7670627555,5304174.621042681,1655667.7671,5304174.621
POINT (172.26450166940498 -41.29232750786503),309000,Karamea,Karamea,3158.62921465,3158.62921465,-41.29232750775471,172.26450166958085,1538417.3453146236,5428530.142812381,1538417.3453,5428530.1428
POINT (171.9118529368136 -41.44627884330218),309100,Inlets Buller District,Inlets Buller District,0.0,6.35431567622,-41.44627884303325,171.91185293718914,1509104.5306309934,5411128.468630261,1509104.5306,5411128.4686
POINT (171.61922535647875 -41.742840941443305),309200,Westport North,Westport North,8.65710159651,8.65710159651,-41.742840941489405,171.6192253566468,1485186.9905140563,5377854.034095103,1485186.9905,5377854.0341
POINT (171.64643476593457 -41.78218993744379),309300,Westport Rural,Westport Rural,90.0642558767,90.0642558767,-41.782189937062896,171.64643476589612,1487518.28879614,5373521.15304224,1487518.2888,5373521.153
POINT (171.60950166261068 -41.76073301326517),309400,Westport South,Westport South,2.87392482132,2.87392482132,-41.76073301290948,171.60950166207274,1484410.5456546408,5375854.495338765,1484410.5457,5375854.4953
POINT (171.86678226969164 -41.72818942406931),309500,Buller Coalfields,Buller Coalfields,498.5214858,498.5214858,-41.72818942367035,171.86678226991157,1505750.557417707,5379781.461644543,1505750.5574,5379781.4616
POINT (171.55635472739934 -41.96294229346778),309600,Charleston (Buller District),Charleston (Buller District),1208.10482069,1208.10482069,-41.96294229311527,171.5563547274846,1480370.024706405,5353330.388039252,1480370.0247,5353330.388
POINT (171.99575385004997 -42.172023675922425),309700,Inangahua,Inangahua,3195.93571452,3195.93571452,-42.172023675906985,171.9957538499675,1517054.6744931706,5330635.853901644,1517054.6745,5330635.8539
POINT (171.85944873646676 -42.11223538293917),309800,Reefton,Reefton,2.62642672441,2.62642672441,-42.11223538267696,171.85944873618274,1505707.7853761297,5337132.893628807,1505707.7854,5337132.8936
POINT (171.43679439548384 -42.27433321399361),309900,Barrytown,Barrytown,733.590184567,733.590184567,-42.274333213733726,171.43679439551678,1471095.026202184,5318581.102828885,1471095.0262,5318581.1028
POINT (171.25004171828405 -42.39301461619154),310000,Runanga,Runanga,4.50515420121,4.50515420121,-42.39301461600787,171.25004171884424,1455965.7472456873,5305103.0825212775,1455965.7472,5305103.0825
POINT (171.2084545969015 -42.4363334891211),310100,Cobden,Cobden,3.67564651714,4.04826202877,-42.43633348954001,171.20845459723884,1452644.2053287288,5300221.524753983,1452644.2053,5300221.5248
POINT (171.1945314439387 -42.4500605360171),310200,Blaketown,Blaketown,0.742981730364,0.742981730364,-42.45006053596442,171.19453144404625,1451531.4082087222,5298672.974605948,1451531.4082,5298672.9746
POINT (171.19925362895893 -42.45704507639637),310300,Greymouth Central,Greymouth Central,2.72869410621,2.72869410621,-42.45704507668925,171.1992536289243,1451936.1967978426,5297905.643967328,1451936.1968,5297905.644
POINT (171.20937423881986 -42.45725465826652),310400,King Park,King Park,0.842439505131,0.842439505131,-42.45725465794471,171.20937423912628,1452768.8652244392,5297899.982936184,1452768.8652,5297899.9829
POINT (171.2048399171762 -42.46966821038537),310500,Marsden,Marsden,1.23888420338,1.23888420338,-42.469668210571584,171.2048399175463,1452425.1943308625,5296513.66947988,1452425.1943,5296513.6695
POINT (171.19595627639245 -42.482597290744025),310600,Karoro,Karoro,6.50338229202,6.50338229202,-42.48259729095191,171.1959562765268,1451725.410911535,5295062.4917770615,1451725.4109,5295062.4918
POINT (171.1647598618766 -42.52592511868932),310700,Rutherglen-Camerons,Rutherglen-Camerons,11.7155061955,11.7155061955,-42.52592511840877,171.16475986189027,1449265.4553004464,5290196.193431074,1449265.4553,5290196.1934
POINT (171.28646774668104 -42.5565454039188),310800,Greymouth Rural,Greymouth Rural,340.005945519,340.005945519,-42.55654540399428,171.28646774635266,1459330.7857732095,5287005.3244910175,1459330.7858,5287005.3245
POINT (171.41008835162322 -42.48847684014477),310900,Dobson,Dobson,169.576543189,169.576543189,-42.48847684013709,171.41008835125018,1469337.6249693253,5294761.768700252,1469337.625,5294761.7687
POINT (171.68865107544804 -42.431657929299725),311000,Nelson Creek,Nelson Creek,897.837077513,897.837077513,-42.43165792918733,171.68865107583142,1492133.4081313438,5301462.54811297,1492133.4081,5301462.5481
POINT (171.69350188876314 -42.63514571196743),311100,Lake Brunner,Lake Brunner,1388.98981533,1429.76190351,-42.63514571179494,171.69350188829716,1492880.797961496,5278873.059118565,1492880.798,5278873.0591
POINT (168.8420506808167 -44.0989004283872),311200,Haast,Haast,7784.44404367,7790.8785085,-44.09890042740506,168.8420506811291,1267184.8796234147,5108731.063328652,1267184.8796,5108731.0633
POINT (169.8426136780632 -43.6132795193068),311300,Westland Glaciers-Bruce Bay,Westland Glaciers-Bruce Bay,3057.41368198,3071.06630532,-43.61327951880315,169.84261367755175,1345214.526156892,5166232.9164454285,1345214.5262,5166232.9164
POINT (171.13828527211157 -42.679103294824856),311400,Arahura-Kumara,Arahura-Kumara,262.516428564,262.516428564,-42.67910329493838,171.13828527265696,1447465.1988449662,5273139.000988261,1447465.1988,5273139.001
POINT (170.97185518926815 -42.71867207496506),311500,Hokitika,Hokitika,3.9055032757,3.9055032757,-42.71867207498623,170.97185518909075,1433934.250285535,5268431.046997055,1433934.2503,5268431.047
POINT (170.26180165902537 -43.16486156124565),311600,Inlets Westland District,Inlets Westland District,0.0,26.3415693755,-43.16486156160637,170.26180165901584,1377406.03950061,5217237.212957074,1377406.0395,5217237.213
POINT (170.96082980665014 -42.78693519567892),311700,Hokitika Rural,Hokitika Rural,154.381317144,154.381317144,-42.786935196073,170.9608298064209,1433214.6780823078,5260828.7401555255,1433214.6781,5260828.7402
POINT (170.78199705319776 -43.09058184791086),311800,Waitaha,Waitaha,1499.95517266,1499.95517266,-43.09058184761936,170.78199705330383,1419476.9521077846,5226738.498832086,1419476.9521,5226738.4988
POINT (170.43893800742865 -43.25932698601605),311900,Whataroa-Harihari,Whataroa-Harihari,2011.44204617,2011.44204617,-43.25932698581366,170.4389380076926,1392127.7829207724,5207201.829621476,1392127.7829,5207201.8296
POINT (171.30444523551068 -42.87813255611087),312000,Hokitika Valley-Otira,Hokitika Valley-Otira,1700.76016739,1715.56774694,-42.87813255653011,171.30444523593897,1461523.7770359165,5251323.819454097,1461523.777,5251323.8195
POINT (172.49723425137338 -42.53317470690097),312100,Hanmer Range,Hanmer Range,3608.92143881,3622.45916995,-42.53317470655179,172.49723425114334,1558711.481080878,5290900.77443867,1558711.4811,5290900.7744
POINT (172.95869585057824 -42.64453270782727),312200,Amuri,Amuri,1835.59504014,1835.59504014,-42.6445327076496,172.9586958511226,1596614.0248446162,5278657.185419762,1596614.0248,5278657.1854
POINT (172.82303474183058 -42.52299613388267),312300,Hanmer Springs,Hanmer Springs,4.23340334701,4.23340334701,-42.52299613350442,172.82303474134935,1585464.776460386,5292138.285841926,1585464.7765,5292138.2858
POINT (172.54733326354108 -42.93387941116992),312400,Upper Hurunui,Upper Hurunui,1004.95957827,1004.95957827,-42.93387941094671,172.54733326360966,1563064.3140054618,5246428.355124828,1563064.314,5246428.3551
POINT (173.25106689822718 -42.730970465047726),312500,Parnassus,Parnassus,994.568109953,994.568109953,-42.7309704652336,173.2510668980047,1620553.1086817237,5269029.215279425,1620553.1087,5269029.2153
POINT (172.5640342204879 -43.12462588017747),312600,Ashley Forest,Ashley Forest,340.574339588,340.574339588,-43.12462588028148,172.56403422013233,1564537.0274711363,5225253.330488309,1564537.0275,5225253.3305
POINT (172.94683621017737 -42.98563842644794),312700,Omihi,Omihi,717.895092461,717.895092461,-42.9856384265669,172.94683620996753,1595665.6979829017,5240778.659286789,1595665.698,5240778.6593
POINT (172.74114882779386 -43.14237706051199),312800,Balcairn,Balcairn,130.575367728,130.575367728,-43.14237706094661,172.74114882790946,1578950.2434095484,5223341.761151774,1578950.2434,5223341.7612
POINT (172.73122127358317 -43.155083178265095),312900,Amberley,Amberley,3.62974559235,3.62974559235,-43.15508317848416,172.73122127394143,1578147.462029209,5221928.188675776,1578147.462,5221928.1887
POINT (172.2423098355627 -43.12763776977096),313000,Okuku,Okuku,834.682949546,834.682949546,-43.12763776994562,172.2423098352925,1538369.7902781973,5224732.498880415,1538369.7903,5224732.4989
POINT (172.07376046398355 -43.28418336985777),313100,Ashley Gorge,Ashley Gorge,336.41427846,336.41427846,-43.28418336969565,172.07376046393804,1524852.4051961084,5207209.864217971,1524852.4052,5207209.8642
POINT (172.18708852461495 -43.29492963828871),313200,Oxford,Oxford,11.8174708783,11.8174708783,-43.2949296382774,172.18708852486657,1534058.580420399,5206112.123601463,1534058.5804,5206112.1236
POINT (172.35819387335854 -43.2850485679349),313300,Starvation Hill-Cust,Starvation Hill-Cust,181.648604548,181.648604548,-43.28504856777967,172.35819387308817,1547929.8453779293,5207330.29621708,1547929.8454,5207330.2962
POINT (172.5168059642664 -43.230664715996575),313400,Loburn,Loburn,89.4270378479,89.4270378479,-43.23066471585305,172.51680596370636,1560763.2663544312,5213456.4385156855,1560763.2664,5213456.4385
POINT (172.28813743252476 -43.39853597611962),313500,Eyrewell,Eyrewell,272.107617825,272.107617825,-43.39853597623006,172.2881374322335,1542353.583176518,5194680.862087542,1542353.5832,5194680.8621
POINT (172.37969738632736 -43.34318495057079),313600,West Eyreton,West Eyreton,114.887335985,114.887335985,-43.34318495042663,172.3796973861659,1549722.3957867953,5200887.145915922,1549722.3958,5200887.1459
POINT (172.65358088555445 -43.24549614320655),313700,Ashley-Sefton,Ashley-Sefton,86.9041703201,86.9041703201,-43.24549614303806,172.65358088548217,1571876.612294055,5211864.438718696,1571876.6123,5211864.4387
POINT (172.56450259729488 -43.32395864022647),313800,Fernside,Fernside,41.4782818439,41.4782818439,-43.32395864005866,172.56450259698337,1564690.3604746433,5203117.052818512,1564690.3605,5203117.0528
POINT (172.56938185571096 -43.29751332441649),313900,Rangiora North West,Rangiora North West,1.99495155184,1.99495155184,-43.29751332441226,172.56938185551385,1565070.824584008,5206055.976900399,1565070.8246,5206055.9769
POINT (172.5883774537198 -43.29002609270879),314000,Kingsbury,Kingsbury,2.58105528096,2.58105528096,-43.29002609261719,172.58837745349155,1566607.539481433,5206895.232010091,1566607.5395,5206895.232
POINT (172.58141340448262 -43.301644917265),314100,Ashgrove,Ashgrove,0.667393524306,0.667393524306,-43.30164491758695,172.58141340418467,1566049.0520760135,5205602.105564136,1566049.0521,5205602.1056
POINT (172.60089942992929 -43.29742404330825),314200,Rangiora North East,Rangiora North East,2.0201035496,2.0201035496,-43.29742404339162,172.60089942989782,1567627.2974974895,5206078.586690738,1567627.2975,5206078.5867
POINT (172.5766032718062 -43.30960469278934),314300,Oxford Estate,Oxford Estate,0.523550562638,0.523550562638,-43.30960469313944,172.57660327207444,1565663.389321949,5204716.171061239,1565663.3893,5204716.1711
POINT (172.5956941542523 -43.30280577557628),314400,Rangiora Central,Rangiora Central,0.366958157189,0.366958157189,-43.30280577577822,172.59569415423462,1567207.9679986744,5205478.891977577,1567207.968,5205478.892
POINT (172.5854550957699 -43.31192550126037),314500,Rangiora South West,Rangiora South West,0.856402384946,0.856402384946,-43.311925501372585,172.58545509562967,1566382.5340886875,5204462.03558749,1566382.5341,5204462.0356
POINT (172.5936843102304 -43.31092042842718),314600,Lilybrook,Lilybrook,1.26324530252,1.26324530252,-43.310920428099806,172.59368430988204,1567049.3388715722,5204576.932836228,1567049.3389,5204576.9328
POINT (172.6644089824324 -43.292703957052346),314700,Waikuku,Waikuku,28.7380204418,28.7380204418,-43.29270395683543,172.66440898184496,1572776.7191522475,5206625.422723909,1572776.7192,5206625.4227
POINT (172.54447057370209 -43.366865822350405),314800,Mandeville-Ohoka,Mandeville-Ohoka,40.4006150233,40.4006150233,-43.36686582207868,172.54447057352616,1563092.188885582,5198343.32023011,1563092.1889,5198343.3202
POINT (172.61033474922442 -43.30889830217785),314900,Rangiora South East,Rangiora South East,2.66776418447,2.66776418447,-43.30889830247432,172.61033474921484,1568398.5799993756,5204807.932967082,1568398.58,5204807.933
POINT (172.60057729044988 -43.32981936318003),315000,Southbrook,Southbrook,2.31019455802,2.31019455802,-43.32981936349552,172.6005772902731,1567618.3723858353,5202480.813364904,1567618.3724,5202480.8134
POINT (172.5106200504116 -43.41513779304046),315100,Swannanoa-Eyreton,Swannanoa-Eyreton,61.7721305862,61.7721305862,-43.41513779299405,172.51062004998727,1560381.0115656175,5192966.8912049625,1560381.0116,5192966.8912
POINT (172.66587710417207 -43.32176089663692),315300,Woodend,Woodend,3.48672389085,3.48672389085,-43.32176089642877,172.66587710428618,1572908.721409161,5203398.999023162,1572908.7214,5203398.999
POINT (172.6965117758908 -43.31136269631378),315400,Pegasus,Pegasus,6.33812438237,6.33812438237,-43.31136269624827,172.696511775304,1575388.4402523872,5204563.249207112,1575388.4403,5204563.2492
POINT (172.60949294846856 -43.398406485473785),315500,Clarkville,Clarkville,30.1443514136,30.1443514136,-43.398406485420125,172.60949294895383,1568376.8218392716,5194867.252206153,1568376.8218,5194867.2522
POINT (172.69010393771364 -43.355014934427466),315600,Pegasus Bay,Pegasus Bay,24.5669263569,24.5669263569,-43.355014934014605,172.69010393796407,1574886.7861201237,5199713.546745935,1574886.7861,5199713.5467
POINT (172.6577157172833 -43.370541915335046),315700,Kaiapoi North West,Kaiapoi North West,3.51539624524,3.51539624524,-43.37054191499514,172.65771571686037,1572269.1957655775,5197978.935137617,1572269.1958,5197978.9351
POINT (172.63722546947128 -43.37895517240197),315800,Silverstream (Waimakariri District),Silverstream (Waimakariri District),0.997565002072,0.997565002072,-43.37895517276879,172.6372254699462,1570613.20153865,5197037.580459439,1570613.2015,5197037.5805
POINT (172.66837687882713 -43.36711732028653),315900,Sovereign Palms,Sovereign Palms,1.91533281055,1.91533281055,-43.36711732017676,172.6683768790635,1573131.4188191015,5198362.743812276,1573131.4188,5198362.7438
POINT (172.6442562058933 -43.38223756562528),316000,Kaiapoi West,Kaiapoi West,0.510217810553,0.510217810553,-43.3822375658091,172.64425620596094,1571184.2861055655,5196675.504279619,1571184.2861,5196675.5043
POINT (172.654470439233 -43.38654524669684),316100,Kaiapoi Central,Kaiapoi Central,1.51272036007,1.51272036007,-43.386545246370886,172.6544704390812,1572013.634687554,5196200.588736157,1572013.6347,5196200.5887
POINT (172.6466501466112 -43.39181980838094),316200,Kaiapoi South,Kaiapoi South,0.876149549632,0.876149549632,-43.39181980798408,172.64665014672718,1571382.706809207,5195612.163344123,1571382.7068,5195612.1633
POINT (172.65961130364596 -43.39789242168154),316300,Kaiapoi East,Kaiapoi East,5.02763981668,5.02763981668,-43.39789242130455,172.65961130366276,1572435.16550119,5194942.128341883,1572435.1655,5194942.1283
POINT (172.50482647807866 -43.46388137566493),316400,McLeans Island,McLeans Island,73.9447872537,73.9447872537,-43.46388137578568,172.5048264785223,1559944.146735967,5187550.800686812,1559944.1467,5187550.8007
POINT (172.46228647618403 -43.52736462117843),316500,Paparua,Paparua,23.3416242016,23.3416242016,-43.52736462106934,172.46228647560247,1556548.5153529271,5180479.126811821,1556548.5154,5180479.1268
POINT (172.5041512730018 -43.51152386617487),316600,Yaldhurst,Yaldhurst,12.1066190315,12.1066190315,-43.511523866543634,172.5041512732548,1559921.0410206923,5182259.394559178,1559921.041,5182259.3946
POINT (172.5437767307811 -43.48224184868651),316700,Christchurch Airport,Christchurch Airport,11.4445884613,11.4445884613,-43.48224184851147,172.54377673030115,1563106.107161081,5185529.724019238,1563106.1072,5185529.724
POINT (172.59832435968684 -43.45443455270745),316800,Clearwater,Clearwater,5.7177480123,5.7177480123,-43.454434552727,172.59832435999337,1567502.37812481,5188640.660497959,1567502.3781,5188640.6605
POINT (172.62309937227266 -43.44567998462065),316900,Belfast West,Belfast West,3.09807062712,3.09807062712,-43.44567998481413,172.62309937264197,1569502.4070299787,5189622.285178657,1569502.407,5189622.2852
POINT (172.57263723735173 -43.47753919541629),317000,Harewood,Harewood,3.79220070142,3.79220070142,-43.477539195181805,172.57263723689877,1565437.3223632344,5186064.374325864,1565437.3224,5186064.3743
POINT (172.698149053056 -43.40851884814795),317100,Brooklands-Spencerville,Brooklands-Spencerville,7.2472401389,7.2472401389,-43.40851884781619,172.6981490532672,1575560.2442169646,5193774.014736916,1575560.2442,5193774.0147
POINT (172.68104196820195 -43.43834825481658),317200,Styx,Styx,32.712898281,32.712898281,-43.43834825449706,172.68104196833673,1574187.8226107722,5190456.104135536,1574187.8226,5190456.1041
POINT (172.6376420654089 -43.44840352862493),317300,Belfast East,Belfast East,2.88349830545,2.88349830545,-43.44840352819378,172.63764206506812,1570680.4715722187,5189325.036747772,1570680.4716,5189325.0367
POINT (172.61415353430473 -43.458663635821054),317400,Northwood,Northwood,1.45238871778,1.45238871778,-43.45866363571052,172.6141535344681,1568785.2162131595,5188177.043212347,1568785.2162,5188177.0432
POINT (172.55854726082038 -43.49336565233926),317500,Russley,Russley,1.86777507146,1.86777507146,-43.49336565235067,172.5585472602783,1564307.1233561777,5184300.775798511,1564307.1234,5184300.7758
POINT (172.60263602578223 -43.47061676845294),317600,Regents Park,Regents Park,1.4537619019,1.4537619019,-43.4706167686491,172.60263602639554,1567859.7881497105,5186845.177678461,1567859.7881,5186845.1777
POINT (172.54483892446763 -43.51006552474912),317700,Hawthornden,Hawthornden,1.89245547113,1.89245547113,-43.510065524329136,172.54483892433322,1563208.9013888778,5182440.147946593,1563208.9014,5182440.1479
POINT (172.58765958408566 -43.483564291064354),317800,Bishopdale North,Bishopdale North,1.36846073204,1.36846073204,-43.48356429087403,172.58765958462905,1566655.5595438378,5185401.366121364,1566655.5595,5185401.3661
POINT (172.59898999540314 -43.4781422581316),317900,Casebrook,Casebrook,1.83249890166,1.83249890166,-43.47814225840099,172.5989899953346,1567568.9085946002,5186008.000570064,1567568.9086,5186008.0006
POINT (172.579001372835 -43.48933117065928),318000,Bishopdale West,Bishopdale West,1.13060615479,1.13060615479,-43.48933117046115,172.57900137298847,1565958.6400122985,5184757.404422076,1565958.64,5184757.4044
POINT (172.4696278552393 -43.55260266957596),318100,Templeton,Templeton,0.898557151435,0.898557151435,-43.5526026694884,172.46962785577807,1557159.631143456,5177680.020810013,1557159.6311,5177680.0208
POINT (172.5082093193867 -43.53364728577975),318200,Islington,Islington,1.77902268224,1.77902268224,-43.53364728583872,172.50820931972672,1560263.5726275104,5179804.342793621,1560263.5726,5179804.3428
POINT (172.5673814444915 -43.49948596845188),318300,Burnside Park,Burnside Park,1.33883253463,1.33883253463,-43.499485968434136,172.5673814449036,1565024.9290333036,5183624.814802153,1565024.929,5183624.8148
POINT (172.64502745286524 -43.46980091164357),318400,Marshland,Marshland,10.1052099186,10.1052099186,-43.4698009112705,172.64502745305788,1571288.173915405,5186951.272341509,1571288.1739,5186951.2723
POINT (172.55730048438832 -43.50653015056765),318500,Avonhead North,Avonhead North,0.634639179513,0.634639179513,-43.506530150483975,172.5573004845486,1564214.093512907,5182838.214709372,1564214.0935,5182838.2147
POINT (172.62469571660412 -43.469195686078905),318600,Redwood North,Redwood North,1.09252656366,1.09252656366,-43.46919568621222,172.62469571624607,1569643.3445711045,5187011.276885073,1569643.3446,5187011.2769
POINT (172.5301240139378 -43.52505192261161),318700,Broomfield,Broomfield,0.998646858854,0.998646858854,-43.52505192233439,172.53012401390842,1562028.8786974514,5180769.169130784,1562028.8787,5180769.1691
POINT (172.61331603320284 -43.4784536251207),318800,Redwood West,Redwood West,0.815814409075,0.815814409075,-43.47845362507087,172.61331603342825,1568727.6673182044,5185978.900905628,1568727.6673,5185978.9009
POINT (172.55038452211613 -43.51339362958478),318900,Avonhead West,Avonhead West,0.613976948433,0.613976948433,-43.513393629137454,172.55038452205392,1563659.1547947046,5182072.970549664,1563659.1548,5182072.9705
POINT (172.586055086375 -43.49422735569206),319000,Bishopdale South,Bishopdale South,0.704515965367,0.704515965367,-43.494227355435264,172.58605508606698,1566531.6977749516,5184216.5038284045,1566531.6978,5184216.5038
POINT (172.50835608399066 -43.55262742436353),319100,Islington-Hornby Industrial,Islington-Hornby Industrial,7.16366686518,7.16366686518,-43.55262742476514,172.5083560834706,1560287.891958256,5177696.495755158,1560287.892,5177696.4958
POINT (172.57594130024884 -43.50309147458615),319200,Burnside,Burnside,1.36196787804,1.36196787804,-43.50309147449466,172.57594129996326,1565718.99177686,5183227.954910053,1565718.9918,5183227.9549
POINT (172.52261479828394 -43.53393245744729),319300,Hei Hei,Hei Hei,1.24267716964,1.24267716964,-43.5339324572776,172.52261479859104,1561427.710924706,5179779.452718998,1561427.7109,5179779.4527
POINT (172.6004056137285 -43.48875460555009),319400,Papanui North,Papanui North,0.599396053203,0.599396053203,-43.488754605144734,172.60040561338846,1567689.05117229,5184829.966344897,1567689.0512,5184829.9663
POINT (172.55870078542415 -43.515599021932296),319500,Avonhead East,Avonhead East,0.835191797529,0.835191797529,-43.51559902158607,172.5587007851818,1564332.6288802093,5181831.641238358,1564332.6289,5181831.6412
POINT (172.62290932225713 -43.47970507028957),319600,Redwood East,Redwood East,1.26951983084,1.26951983084,-43.47970506990145,172.62290932279126,1569504.1364429998,5185843.476443309,1569504.1364,5185843.4764
POINT (172.55203299633172 -43.52220033745503),319700,Avonhead South,Avonhead South,1.0254038761,1.0254038761,-43.52220033776981,172.5520329966484,1563797.6610257807,5181095.628665188,1563797.661,5181095.6287
POINT (172.54284570127697 -43.529017594319455),319800,Riccarton Racecourse,Riccarton Racecourse,1.69491526894,1.69491526894,-43.52901759443651,172.54284570076555,1563059.351558745,5180334.474186783,1563059.3516,5180334.4742
POINT (172.58969324486122 -43.5019402496366),319900,Bryndwr North,Bryndwr North,1.09070137379,1.09070137379,-43.50194024979686,172.5896932454145,1566830.073144817,5183361.380282432,1566830.0731,5183361.3803
POINT (172.60688503827512 -43.49208866033914),320000,Northlands (Christchurch City),Northlands (Christchurch City),0.628441259577,0.628441259577,-43.49208866061855,172.6068850376753,1568214.7222516509,5184462.18716875,1568214.7223,5184462.1872
POINT (172.6001360101889 -43.49681218383945),320100,Papanui West,Papanui West,1.00167652416,1.00167652416,-43.49681218351623,172.60013601050784,1567671.5496256142,5183935.002736032,1567671.5496,5183935.0027
POINT (172.5718427917163 -43.51419653700642),320200,Ilam North,Ilam North,1.23178205111,1.23178205111,-43.51419653686048,172.57184279171753,1565394.012200015,5181992.94841622,1565394.0122,5181992.9484
POINT (172.5156458957201 -43.54456744849908),320300,Hornby West,Hornby West,0.744857540859,0.744857540859,-43.54456744808306,172.5156458957179,1560871.5072995557,5178595.085946212,1560871.5073,5178595.0859
POINT (172.53566342080714 -43.53921804121467),320400,Hornby Central,Hornby Central,2.27022989781,2.27022989781,-43.539218041360925,172.5356634205568,1562485.305879866,5179198.409383652,1562485.3059,5179198.4094
POINT (172.61871396994465 -43.48988034919506),320500,Northcote (Christchurch City),Northcote (Christchurch City),1.67623711251,1.67623711251,-43.48988034931882,172.61871396961658,1569170.0270735372,5184711.886386144,1569170.0271,5184711.8864
POINT (172.58360326089158 -43.51329391616074),320600,Jellie Park,Jellie Park,1.31125298451,1.31125298451,-43.51329391571879,172.58360326090332,1566344.0564007028,5182098.015849097,1566344.0564,5182098.0158
POINT (172.56567615264703 -43.52273273774679),320700,Ilam South,Ilam South,0.9117746736,0.9117746736,-43.52273273757601,172.56567615243682,1564900.5389829143,5181042.347118889,1564900.539,5181042.3471
POINT (172.59635325167707 -43.506681303325216),320800,Bryndwr South,Bryndwr South,0.905746731188,0.905746731188,-43.50668130373474,172.59635325216794,1567371.0340399002,5182837.479654719,1567371.034,5182837.4797
POINT (172.61506080290425 -43.4980465320816),320900,Papanui East,Papanui East,0.828959988523,0.828959988523,-43.49804653234322,172.61506080279605,1568878.8333913868,5183803.6065709125,1568878.8334,5183803.6066
POINT (172.55741690875047 -43.53248063022615),321000,Sockburn North,Sockburn North,1.23971806088,1.23971806088,-43.53248063008881,172.55741690902408,1564238.8349220275,5179956.240815379,1564238.8349,5179956.2408
POINT (172.53309133149713 -43.54829435249058),321100,Hornby South,Hornby South,1.36582244216,1.36582244216,-43.54829435256289,172.53309133179397,1562283.160424024,5178189.239192114,1562283.1604,5178189.2392
POINT (172.57826459365546 -43.52336127535792),321200,Ilam University,Ilam University,1.22716655173,1.22716655173,-43.52336127567349,172.57826459409895,1565918.2165360176,5180977.776265145,1565918.2165,5180977.7763
POINT (172.66779601909698 -43.47713959350199),321300,Prestons,Prestons,3.98307589398,3.98307589398,-43.47713959343083,172.66779601965945,1573133.0536454583,5186143.853608094,1573133.0536,5186143.8536
POINT (172.60874653701777 -43.50761954396471),321400,Strowan,Strowan,1.43506911095,1.43506911095,-43.50761954403088,172.60874653718844,1568373.341513832,5182738.064592725,1568373.3415,5182738.0646
POINT (172.59616061071296 -43.51453546355507),321500,Fendalton,Fendalton,0.921875759086,0.921875759086,-43.514535463114015,172.5961606102047,1567359.6946586813,5181965.133748793,1567359.6947,5181965.1337
POINT (172.67880427418092 -43.46998922488927),321600,Waitikiri,Waitikiri,1.85082240298,1.85082240298,-43.46998922530398,172.67880427399345,1574020.2821850146,5186941.449453894,1574020.2822,5186941.4495
POINT (172.63819327538835 -43.49292661604598),321700,Mairehau North,Mairehau North,2.21664749412,2.21664749412,-43.49292661571289,172.6381932752942,1570746.5535922288,5184380.603636968,1570746.5536,5184380.6036
POINT (172.57548027211868 -43.528853247392064),321800,Bush Inn,Bush Inn,0.839238515945,0.839238515945,-43.52885324733376,172.57548027171555,1565696.3186673906,5180366.700606318,1565696.3187,5180366.7006
POINT (172.53854290192007 -43.55267900793986),321900,Awatea North,Awatea North,1.01997908545,1.01997908545,-43.552679007955525,172.5385429013622,1562726.2404549492,5177704.74089802,1562726.2405,5177704.7409
POINT (172.56901019791766 -43.53514903306572),322000,Upper Riccarton,Upper Riccarton,0.520839772897,0.520839772897,-43.535149033407926,172.56901019808046,1565177.120913352,5179664.809662073,1565177.1209,5179664.8097
POINT (172.63050648560787 -43.502214090641424),322100,Malvern,Malvern,0.990039656447,0.990039656447,-43.50221409097748,172.63050648604016,1570129.6256351145,5183346.424162844,1570129.6256,5183346.4242
POINT (172.62267486402126 -43.506504227868966),322200,Rutland,Rutland,0.986575077362,0.986575077362,-43.5065042282342,172.62267486372963,1569498.6658766095,5182867.12855934,1569498.6659,5182867.1286
POINT (172.56350613102947 -43.544920406927794),322300,Sockburn South,Sockburn South,2.48674573891,2.48674573891,-43.54492040707225,172.5635061310539,1564738.1010020594,5178577.291783978,1564738.101,5178577.2918
POINT (172.5944718901075 -43.52473249526653),322400,Deans Bush,Deans Bush,1.25176701657,1.25176701657,-43.524732495559526,172.59447189009902,1567228.7232994705,5180832.002067467,1567228.7233,5180832.0021
